module_id,record_kind,proto_file,message_type,field_number,field_name,field_path,cardinality,field_type,semantic_role,evidence_status,live_message_count,live_occurrence_count,live_nonempty_count,live_distinct_count,variability,source_session
authentication,live_path,AppServer.proto,Casino.LoginResponse,,status,status,observed,string,progression/state,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,available,sweepstakes_update.available,observed,boolean,segment/eligibility/limit,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,tutorial_completed,sweepstakes_update.tutorial_completed,observed,boolean,cost/input,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,time_ms,time_ms,observed,string,timing/reset/expiry,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,total_spent,total_spent,observed,string,other,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,game_name,tutorial.game_name,observed,string,progression/state,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,step,tutorial.step,observed,integer,progression/state,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,config_id,update_shop_request.dci_config_info.identifier.config_id,observed,string,entity/id,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,flags,update_shop_request.dci_config_info.identifier.flags,observed,string,other,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,segment_id,update_shop_request.dci_config_info.segment_id,observed,string,entity/id,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,bank_bonus_days,update_shop_request.product[].bank_bonus_days,observed,integer,reward/output,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,bank_bonus_type,update_shop_request.product[].bank_bonus_type,observed,integer,reward/output,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,custom_fields,update_shop_request.product[].custom_fields,observed,object,other,observed-live,1,,,,not-assessed,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,custom_field_1,update_shop_request.product[].custom_fields.custom_field_1,observed,string,other,observed-live,1,8,8,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,custom_field_3,update_shop_request.product[].custom_fields.custom_field_3,observed,string,other,observed-live,1,8,8,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,product_id,update_shop_request.product[].product_id,observed,string,entity/id,observed-live,1,10,10,10,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,value,update_shop_request.product[].reward_data[].big_value_for_money.value,observed,string,reward/output,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,value,update_shop_request.product[].reward_data[].reward.big_chips_delta.value,observed,string,reward/output,observed-live,1,6,6,6,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,charms_trade_token_delta,update_shop_request.product[].reward_data[].reward.charms_trade_token_delta,observed,integer,reward/output,observed-live,1,8,8,7,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,chips_delta,update_shop_request.product[].reward_data[].reward.chips_delta,observed,string,reward/output,observed-live,1,6,6,6,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_id,update_shop_request.product[].reward_data[].reward.collectibles_box.box_id,observed,integer,entity/id,observed-live,1,11,11,11,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_type,update_shop_request.product[].reward_data[].reward.collectibles_box.box_type,observed,integer,reward/output,observed-live,1,11,11,3,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,raffle_id,update_shop_request.product[].reward_data[].reward.collectibles_box.raffle_id,observed,string,entity/id,observed-live,1,11,11,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,source,update_shop_request.product[].reward_data[].reward.collectibles_box.source,observed,integer,reward/output,observed-live,1,11,11,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,theme_id,update_shop_request.product[].reward_data[].reward.collectibles_box.theme_id,observed,integer,entity/id,observed-live,1,11,11,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,type,update_shop_request.product[].reward_data[].reward.collectibles_box.type,observed,integer,reward/output,observed-live,1,11,11,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_id,update_shop_request.product[].reward_data[].reward.collectibles_box_info.box_id,observed,integer,entity/id,observed-live,1,11,11,11,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_type,update_shop_request.product[].reward_data[].reward.collectibles_box_info.box_type,observed,integer,reward/output,observed-live,1,11,11,3,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,event_type,update_shop_request.product[].reward_data[].reward.collectibles_box_info.event_type,observed,integer,reward/output,observed-live,1,11,11,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,highest_guaranteed_rarity,update_shop_request.product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,1,11,11,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,highest_guaranteed_rarity_items_count,update_shop_request.product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity_items_count,observed,integer,reward/output,observed-live,1,11,11,3,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,items_count,update_shop_request.product[].reward_data[].reward.collectibles_box_info.items_count,observed,integer,reward/output,observed-live,1,11,11,6,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,diamonds_delta,update_shop_request.product[].reward_data[].reward.diamonds_delta,observed,string,reward/output,observed-live,1,2,2,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,duration,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.duration,observed,integer,timing/reset/expiry,observed-live,1,10,10,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,expire_time,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.expire_time,observed,string,timing/reset/expiry,observed-live,1,10,10,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,value,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.value,observed,integer,timing/reset/expiry,observed-live,1,10,10,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,type,update_shop_request.product[].reward_data[].reward.extra_item_boost.type,observed,integer,reward/output,observed-live,1,10,10,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,id,update_shop_request.product[].reward_data[].reward.id,observed,integer,entity/id,observed-live,1,46,46,8,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,loyalty_points,update_shop_request.product[].reward_data[].reward.loyalty_points,observed,string,reward/output,observed-live,1,9,9,7,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,share,update_shop_request.product[].reward_data[].share,observed,number,reward/output,observed-live,1,3,3,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,value_for_money,update_shop_request.product[].reward_data[].value_for_money,observed,string,reward/output,observed-live,1,2,2,2,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,tag,update_shop_request.product[].tag[],observed,integer,other,observed-live,1,11,11,6,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,config_id,update_shop_request.shop_promotion.dci_config_info.identifier.config_id,observed,string,entity/id,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,flags,update_shop_request.shop_promotion.dci_config_info.identifier.flags,observed,string,other,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,segment_id,update_shop_request.shop_promotion.dci_config_info.segment_id,observed,string,entity/id,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,expire,update_shop_request.shop_promotion.expire,observed,string,timing/reset/expiry,observed-live,1,1,1,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,product_id,update_shop_request.shop_promotion.promo_iap[].product_id,observed,string,entity/id,observed-live,1,8,8,8,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,d2c_percent,update_shop_request.shop_promotion.promo_iap[].promo_reward[].d2c_percent,observed,string,reward/output,observed-live,1,5,5,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,multiplier,update_shop_request.shop_promotion.promo_iap[].promo_reward[].multiplier,observed,number,reward/output,observed-live,1,22,22,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,percent,update_shop_request.shop_promotion.promo_iap[].promo_reward[].percent,observed,string,reward/output,observed-live,1,5,5,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,value,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.big_chips_delta.value,observed,string,reward/output,observed-live,1,5,5,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,charms_trade_token_delta,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.charms_trade_token_delta,observed,integer,reward/output,observed-live,1,8,8,8,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,chips_delta,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.chips_delta,observed,string,reward/output,observed-live,1,5,5,5,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_id,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.box_id,observed,integer,entity/id,observed-live,1,14,14,11,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_type,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.box_type,observed,integer,reward/output,observed-live,1,14,14,3,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,raffle_id,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.raffle_id,observed,string,entity/id,observed-live,1,14,14,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,source,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.source,observed,integer,reward/output,observed-live,1,14,14,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,theme_id,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.theme_id,observed,integer,entity/id,observed-live,1,14,14,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,type,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.type,observed,integer,reward/output,observed-live,1,14,14,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_id,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.box_id,observed,integer,entity/id,observed-live,1,14,14,11,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,box_type,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.box_type,observed,integer,reward/output,observed-live,1,14,14,3,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,event_type,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.event_type,observed,integer,reward/output,observed-live,1,14,14,1,single-observation,LOT-20260827-A
authentication,live_path,AppServer.proto,Casino.LoginResponse,,highest_guaranteed_rarity,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.highest_guaranteed_rarity,observed,integer,reward/output,observed-live,1,14,14,5,single-observation,LOT-20260827-A
